"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"PS","West Bank and Gaza",2009,4.295,72.4530487804878,3702218,1963.20151865719,99.2335433959961,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2010,4.216,72.6404878048781,3811102,2338.71987682303,99.274040222168,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2011,4.144,72.8294390243903,3927051,2664.95138463952,99.3669967651367,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2012,4.076,73.0178780487805,4046901,2782.90502643023,99.2270812988281,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2013,4.01,73.2033414634146,4169506,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PS","West Bank and Gaza",2014,NA,NA,NA,NA,NA,"PSE","Middle East & North Africa (all income levels)","","","","Lower middle income","Not classified"
"PT","Portugal",1960,3.16,62.8089268292683,8857716,360.499298506858,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1961,3.21,63.2523658536585,8929316,382.729946994368,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1962,3.23,63.6941463414634,8993985,407.852843612372,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1963,3.12,64.1322926829268,9030355,432.511729575075,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1964,3.21,64.5638536585366,9035365,468.781081635443,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1965,3.15,64.9894634146342,8998595,520.910659367884,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1966,3.16,65.4062682926829,8930990,575.007680668221,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1967,3.16,65.8168292682927,8874520,646.82272006084,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1968,3.12,66.2216585365854,8836650,719.08049185329,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1969,3.12,66.621756097561,8757705,795.759371391099,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1970,3.01,67.0731707317073,8680431,934.173980007822,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1971,3,66.7707317073171,8643756,1064.64277421658,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1972,2.86,68.3243902439024,8630430,1302.39433356659,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1973,2.77,67.5243902439024,8633100,1748.16141714277,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1974,2.7,68.019512195122,8754365,2000.61478768243,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1975,2.75,68.309756097561,9093470,2127.84700902697,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1976,2.82,68.8609756097561,9355810,2173.49813044157,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1977,2.69,70.0121951219512,9455675,2267.59437176194,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1978,2.45,70.3170731707317,9558250,2457.55496312373,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1979,2.31,71.1682926829268,9661265,2755.89576978401,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1980,2.25,71.2146341463415,9766312,3368.6983695763,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1981,2.13,71.6146341463415,9851362,3246.29461923831,98.2221069335938,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1982,2.07,72.4146341463415,9911771,3080.25269490246,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1983,1.95,72.2658536585366,9957865,2735.76031464893,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1984,1.9,72.5146341463415,9996232,2522.99584423701,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1985,1.72,72.8146341463415,10023613,2705.45921651878,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1986,1.66,73.2658536585366,10032734,3862.3286256521,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1987,1.62,73.6658536585366,10030031,4804.33887518081,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1988,1.61,73.7146341463415,10019610,5624.25057998869,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1989,1.57,74.2658536585366,10005000,6056.97717731407,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1990,1.56,73.9658536585366,9983218,7885.39401919224,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1991,1.56,74.0146341463415,9960235,8959.86720805384,99.2578735351563,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1992,1.54,74.3121951219512,9952494,10811.630636571,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1993,1.52,74.5121951219512,9964675,9535.59484910868,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1994,1.45,74.9146341463415,9991525,9978.30193697855,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1995,1.41,75.3121951219512,10026176,11782.5214789678,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1996,1.44,75.2609756097561,10063945,12185.0638930534,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1997,1.47,75.4121951219512,10108977,11578.4415149862,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1998,1.47,75.7121951219512,10160196,12202.6914067704,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",1999,1.5,75.9634146341463,10217828,12474.8180820119,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2000,1.55,76.3146341463415,10289898,11502.3968126428,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2001,1.45,76.8146341463415,10362722,11729.1461629811,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2002,1.46,77.0658536585366,10419631,12882.2889730308,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2003,1.44,77.219512195122,10458821,15772.7333950542,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2004,1.4,77.6707317073171,10483861,18046.3723346853,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2005,1.41,78.0707317073171,10503330,18784.4812816727,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2006,1.37,78.419512195122,10522288,19820.4292784809,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2007,1.35,78.3219512195122,10542964,22778.8892631063,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2008,1.39,78.5243902439025,10558177,24816.5280962835,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2009,1.34,78.7268292682927,10568247,23062.5823551323,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2010,1.39,79.0268292682927,10573100,22538.6540773482,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2011,1.35,80.4707317073171,10557560,23196.1837500759,99.4796447753906,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2012,1.28,80.3731707317073,10514844,20732.6138456957,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2013,1.28,80.3731707317073,10457295,21738.291595169,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PT","Portugal",2014,NA,NA,NA,NA,NA,"PRT","Europe & Central Asia (all income levels)","Lisbon","-9.13552","38.7072","High income: OECD","Not classified"
"PW","Palau",1960,NA,NA,9638,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1961,NA,NA,9901,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1962,NA,NA,10150,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1963,NA,NA,10381,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1964,NA,NA,10593,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1965,NA,NA,10782,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1966,NA,NA,10945,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1967,NA,NA,11081,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1968,NA,NA,11206,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1969,NA,NA,11335,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1970,NA,NA,11481,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1971,NA,NA,11656,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1972,NA,NA,11853,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1973,NA,NA,12045,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1974,NA,NA,12195,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1975,NA,NA,12280,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1976,NA,NA,12284,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1977,NA,NA,12225,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1978,NA,NA,12151,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1979,NA,NA,12127,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1980,NA,NA,12197,NA,94.3577346801758,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1981,NA,NA,12383,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1982,NA,NA,12667,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1983,NA,NA,13015,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1984,NA,NA,13371,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1985,NA,NA,13698,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1986,NA,NA,13982,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1987,NA,NA,14237,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
"PW","Palau",1988,NA,NA,14485,NA,NA,"PLW","East Asia & Pacific (all income levels)","Koror","134.479","7.34194","Upper middle income","IBRD"
